timestamp,date,Дождь (незамерзающий),Гроза слабая или умеренная (возможен дождь или снег),"Порывы, м/с",Дождь (незамерзающий) слабый непрерывный,"Осадки за 12 часов, мм","Высота снежного покрова, см",Количество облаков увеличилось,Ливневый дождь со снегом,"Осадки за 24 часа, мм",Количество облаков уменьшилось,Морось (незамерзающая) слабая с перерывами,Ливневый дождь,Дымка (видимость больше 1 км),Ливневой дождь слабый,Дождь (незамерзающий) слабый с перерывами,Осадки (достигают поверхности земли вдали от станции (&gt; 5 км)),"Горизонтальная видимость, км","Атмосферное давление на уровне станции, мм рт.ст.",Туман начался (усилился). Небо не видно,Осадки (не достигают поверхности земли),"Гроза, но без осадков","Температура воздуха, °C","Гроза, дождь слабый","Относительная влажность, %",Морось (незамерзающая) слабая непрерывная,Град,"Минимальная температура, °C",Количество облаков не изменилось,Направление ветра,Балл общей облачности,Гроза,Ливневой снег слабый,"Максимальная температура, °C","Средняя скорость ветра, м/с","Пыльная (песчаная) буря, слабая или умеренная, ослабела"
1594962000,"Пятница, 17 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,16.6,,88.0,,,,,западный,,,,,1.0,
1594965600,"Пятница, 17 июля
06:00 (UTC)",,,,,,,,,,True,,,,,,,10.0,748.0,,,,17.3,,80.4,,,,,западный,9.0,,,,2.0,
1594969200,"Пятница, 17 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,17.3,,77.8,,,,,западный,,,,,2.0,
1594972800,"Пятница, 17 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,18.4,,72.6,,,,,западный,,,,,2.0,
1594976400,"Пятница, 17 июля
09:00 (UTC)",,,,,,,True,,,,,,,,,,10.0,749.0,,,,18.0,,75.5,,,,,западный,10.0,,,,2.0,
1594980000,"Пятница, 17 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,19.0,,73.2,,,,,западный,,,,,2.0,
1594983600,"Пятница, 17 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,20.1,,65.3,,,,,западный,,,,,2.0,
1594987200,"Пятница, 17 июля
12:00 (UTC)",,,,,,,,,,True,,,,,,,10.0,750.0,,,,18.6,,72.2,,,,,западный,7.0,,,,2.0,
1594990800,"Пятница, 17 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,20.3,,67.5,,,,,западный,,,,,2.0,
1594994400,"Пятница, 17 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,16.5,,88.5,,,,,,,,,,0.0,
1594998000,"Пятница, 17 июля
15:00 (UTC)",,,,,4,,,,,,,True,,,,,10.0,751.0,,,,18.1,,78.0,,,,,западный,7.0,,,21.2,2.0,
1595001600,"Пятница, 17 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,17.5,,79.9,,,,,северо-западный,,,,,1.0,
1595005200,"Пятница, 17 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,17.2,,82.0,,,,,северо-западный,,,,,2.0,
1595008800,"Пятница, 17 июля
18:00 (UTC)",,,,,,,,,,,,,,,,,10.0,752.0,,,,16.7,,85.2,,,,True,западный,7.0,,,,1.0,
1595012400,"Пятница, 17 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,752.0,,,,15.8,,86.8,,,,,западный,,,,,1.0,
1595016000,"Пятница, 17 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,752.0,,,,15.6,,87.9,,,,,западный,,,,,1.0,
1595019600,"Пятница, 17 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,752.0,,,,15.5,,88.5,,,,,западный,7.0,,,,2.0,
1595023200,"Пятница, 17 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,752.0,,,,15.2,,89.0,,,,,западный,,,,,2.0,
1595026800,"Пятница, 17 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,15.3,,88.4,,,,,западный,,,,,1.0,
1595030400,"Суббота, 18 июля
00:00 (UTC)",,,,,,,,,,,,,,,,,10.0,753.0,,,,15.0,,90.7,,,,,западный,10.0,,,,1.0,
1595034000,"Суббота, 18 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,15.0,,89.6,,,,,западный,,,,,1.0,
1595037600,"Суббота, 18 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,15.1,,89.0,,,,,западный,,,,,1.0,
1595041200,"Суббота, 18 июля
03:00 (UTC)",,,,,0,,,,3,,,,,,,,10.0,754.0,,,,15.6,,86.7,,,15.0,,западный,10.0,,,,1.0,
1595044800,"Суббота, 18 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,15.7,,85.6,,,,,северо-западный,,,,,1.0,
1595048400,"Суббота, 18 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,16.7,,80.9,,,,,северо-западный,,,,,1.0,
1595052000,"Суббота, 18 июля
06:00 (UTC)",,,,,,,,,,,,,,,,,10.0,754.0,,,,17.7,,75.9,,,,,северо-западный,10.0,,,,1.0,
1595055600,"Суббота, 18 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,18.3,,73.6,,,,,северо-западный,,,,,1.0,
1595059200,"Суббота, 18 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,18.6,,71.3,,,,,северо-западный,,,,,1.0,
1595062800,"Суббота, 18 июля
09:00 (UTC)",,,,,,,,,,,,,,,,,10.0,754.0,,,,18.9,,69.0,,,,,северо-западный,10.0,,,,1.0,
1595066400,"Суббота, 18 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,18.9,,69.5,,,,,западный,,,,,2.0,
1595070000,"Суббота, 18 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,20.0,,65.7,,,,,северо-западный,,,,,1.0,
1595073600,"Суббота, 18 июля
12:00 (UTC)",,,,,,,,,,,,,,,,,10.0,755.0,,,,20.0,,67.9,,,,,северо-западный,10.0,,,,2.0,
1595077200,"Суббота, 18 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,19.3,,65.2,,,,,северо-западный,,,,,1.0,
1595080800,"Суббота, 18 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,19.3,,69.6,,,,,северо-западный,,,,,1.0,
1595084400,"Суббота, 18 июля
15:00 (UTC)",,,,,0,,,,,,,,,,,,10.0,755.0,,,,19.4,,71.9,,,,,северо-западный,7.0,,,20.4,1.0,
1595088000,"Суббота, 18 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,18.0,,73.5,,,,,,,,,,0.0,
1595091600,"Суббота, 18 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,18.0,,79.5,,,,,северный,,,,,1.0,
1595095200,"Суббота, 18 июля
18:00 (UTC)",,,,,,,,,,,,,,,,,10.0,755.0,,,,16.0,,85.1,,,,,,5.0,,,,0.0,
1595098800,"Суббота, 18 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,14.9,,89.6,,,,,,,,,,0.0,
1595102400,"Суббота, 18 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,14.3,,92.5,,,,,,,,,,0.0,
1595106000,"Суббота, 18 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,755.0,,,,13.9,,92.5,,,,,,4.0,,,,0.0,
1595113200,"Суббота, 18 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,14.1,,93.7,,,,,,,,,,0.0,
1595116800,"Воскресенье, 19 июля
00:00 (UTC)",,,,,,,,,,,,,,,,,10.0,755.0,,,,14.3,,93.7,,,,,,5.0,,,,0.0,
1595120400,"Воскресенье, 19 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,14.3,,92.5,,,,,,,,,,0.0,
1595124000,"Воскресенье, 19 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,14.6,,92.5,,,,,,,,,,0.0,
1595127600,"Воскресенье, 19 июля
03:00 (UTC)",,,,,0,,,,0,,,,,,,,10.0,755.0,,,,15.4,,90.2,,,13.2,,,10.0,,,,0.0,
1595131200,"Воскресенье, 19 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,16.3,,86.3,,,,,,,,,,0.0,
1595134800,"Воскресенье, 19 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,755.0,,,,17.7,,82.6,,,,,,,,,,0.0,
1595138400,"Воскресенье, 19 июля
06:00 (UTC)",,,,,,,,,,,,,,,,,10.0,754.0,,,,19.5,,72.4,,,,,,7.0,,,,0.0,
1595142000,"Воскресенье, 19 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,19.8,,67.4,,,,,северо-восточный,,,,,1.0,
1595145600,"Воскресенье, 19 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,20.8,,60.6,,,,,северный,,,,,2.0,
1595149200,"Воскресенье, 19 июля
09:00 (UTC)",,,,,,,,,,,,,,,,,10.0,754.0,,,,20.8,,59.0,,,,,северный,9.0,,,,2.0,
1595152800,"Воскресенье, 19 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,20.8,,62.2,,,,,северный,,,,,1.0,
1595156400,"Воскресенье, 19 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,20.8,,61.4,,,,,северный,,,,,2.0,
1595160000,"Воскресенье, 19 июля
12:00 (UTC)",,,,,,,,,,,,,,,,,10.0,754.0,,,,21.2,,60.3,,,,,северный,10.0,,,,1.0,
1595163600,"Воскресенье, 19 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,754.0,,,,21.7,,58.8,,,,,северный,,,,,1.0,
1595167200,"Воскресенье, 19 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,19.8,,69.7,,,,,северный,,,,,1.0,
1595170800,"Воскресенье, 19 июля
15:00 (UTC)",,,,,0,,,,,,,,,,,,10.0,753.0,,,,20.2,,67.1,,,,,северный,9.0,,,22.0,1.0,
1595174400,"Воскресенье, 19 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,18.7,,78.6,,,,,северный,,,,,1.0,
1595178000,"Воскресенье, 19 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,19.0,,77.6,,,,,,,,,,0.0,
1595181600,"Воскресенье, 19 июля
18:00 (UTC)",,,,,,,,,,True,,,,,,,10.0,753.0,,,,17.0,,85.8,,,,,,7.0,,,,0.0,
1595185200,"Воскресенье, 19 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,17.2,,84.7,,,,,,,,,,0.0,
1595188800,"Воскресенье, 19 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,16.1,,87.4,,,,,,,,,,0.0,
1595192400,"Воскресенье, 19 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,753.0,,,,16.2,,89.1,,,,,,7.0,,,,0.0,
1595196000,"Воскресенье, 19 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,16.1,,88.5,,,,,,,,,,0.0,
1595199600,"Воскресенье, 19 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,753.0,,,,14.5,,91.9,,,,,,,,,,0.0,
1595203200,"Понедельник, 20 июля
00:00 (UTC)",,,,,,,,,,,,,,,,,10.0,752.0,,,,13.7,,93.1,,,,,,2.0,,,,0.0,
1595206800,"Понедельник, 20 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,752.0,,,,13.9,,93.7,,,,,,,,,,0.0,
1595210400,"Понедельник, 20 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,752.0,,,,14.4,,94.3,,,,,,,,,,0.0,
1595214000,"Понедельник, 20 июля
03:00 (UTC)",,,,,менее 0.1,,,,менее 0.1,,,,,,,,10.0,752.0,,,,15.2,,93.1,,,13.7,,,4.0,,,,0.0,
1595217600,"Понедельник, 20 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,17.2,,85.8,,,,,,,,,,0.0,
1595221200,"Понедельник, 20 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,18.4,,82.7,,,,,северный,,,,,1.0,
1595224800,"Понедельник, 20 июля
06:00 (UTC)",,,,,,,,,,,,,,True,,,10.0,751.0,,,,18.1,,83.2,,,,,,9.0,,,,0.0,
1595228400,"Понедельник, 20 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,751.0,,,,19.3,,80.7,,,,,северо-западный,,,,,1.0,
1595232000,"Понедельник, 20 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,20.7,,74.9,,,,,северо-западный,,,,,1.0,
1595235600,"Понедельник, 20 июля
09:00 (UTC)",,,,,,,,,,,,,,,,,10.0,750.0,,,,22.0,,66.6,,,,True,северо-западный,9.0,,,,1.0,
1595239200,"Понедельник, 20 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,22.4,,65.0,,,,,северный,,,,,1.0,
1595242800,"Понедельник, 20 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,17.3,,85.8,,,,,северо-восточный,,,,,1.0,
1595246400,"Понедельник, 20 июля
12:00 (UTC)",,,10.0,,,,,,,,,,,,,,10.0,750.0,,,,17.4,True,93.3,,,,,,10.0,,,,0.0,
1595250000,"Понедельник, 20 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,18.7,,93.3,,,,,,,,,,0.0,
1595253600,"Понедельник, 20 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,18.5,,91.6,,,,,,,,,,0.0,
1595257200,"Понедельник, 20 июля
15:00 (UTC)",,,,,12,,,,,,,,,True,,,10.0,749.0,,,,17.3,,90.9,,,,,,10.0,,,23.3,0.0,
1595260800,"Понедельник, 20 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,17.0,,91.5,,,,,северный,,,,,1.0,
1595264400,"Понедельник, 20 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,16.6,,92.6,,,,,северо-западный,,,,,1.0,
1595268000,"Понедельник, 20 июля
18:00 (UTC)",,,,,,,,,,,,True,,,,,10.0,749.0,,,,16.7,,92.6,,,,,северо-западный,10.0,,,,1.0,
1595271600,"Понедельник, 20 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,16.5,,92.6,,,,,северо-западный,,,,,1.0,
1595275200,"Понедельник, 20 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,16.5,,92.0,,,,,северо-западный,,,,,1.0,
1595278800,"Понедельник, 20 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,748.0,,,,16.5,,92.0,,,,,северный,10.0,,,,1.0,
1595282400,"Понедельник, 20 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,747.0,,,,16.4,,92.6,,,,,,,,,,0.0,
1595286000,"Понедельник, 20 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,747.0,,,,16.3,,93.2,,,,,,,,,,0.0,
1595289600,"Вторник, 21 июля
00:00 (UTC)",,,,,,,,,,True,,,,,,,10.0,747.0,,,,16.2,,93.2,,,,,,9.0,,,,0.0,
1595300400,"Вторник, 21 июля
03:00 (UTC)",,,,,2,,,,15,,,,,True,,,4.0,746.0,,,,16.3,,93.2,,,16.2,,,10.0,,,,0.0,
1595311200,"Вторник, 21 июля
06:00 (UTC)",,,,,2,,,,,,,,,,,,10.0,745.0,,,,16.3,,92.0,,,,True,северо-западный,10.0,,,,1.0,
1595314800,"Вторник, 21 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,16.0,,92.0,,,,,северо-западный,,,,,1.0,
1595318400,"Вторник, 21 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,16.0,,92.0,,,,,северо-западный,,,,,1.0,
1595322000,"Вторник, 21 июля
09:00 (UTC)",,,,,,,,,,,,,,,True,,10.0,745.0,,,,16.7,,90.9,,,,,северо-западный,10.0,,,,1.0,
1595325600,"Вторник, 21 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,17.8,,88.6,,,,,северо-западный,,,,,2.0,
1595329200,"Вторник, 21 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,16.8,,90.9,,,,,северо-западный,,,,,1.0,
1595332800,"Вторник, 21 июля
12:00 (UTC)",,,,,,,,,,,,,,,,,10.0,745.0,,,,16.9,,90.9,,,,True,северо-западный,10.0,,,,1.0,
1595336400,"Вторник, 21 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,16.4,,91.4,,,,,северо-западный,,,,,1.0,
1595340000,"Вторник, 21 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,16.1,,92.6,,,,,западный,,,,,2.0,
1595343600,"Вторник, 21 июля
15:00 (UTC)",,,,True,16,,,,,,,,,,,,10.0,744.0,,,,15.9,,93.2,,,,,западный,10.0,,,17.8,1.0,
1595347200,"Вторник, 21 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,16.0,,93.8,,,,,западный,,,,,1.0,
1595350800,"Вторник, 21 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,16.1,,93.8,,,,,западный,,,,,1.0,
1595354400,"Вторник, 21 июля
18:00 (UTC)",,,,True,,,,,,,,,,,,,10.0,744.0,,,,16.0,,93.8,,,,,западный,10.0,,,,2.0,
1595358000,"Вторник, 21 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,15.7,,93.8,,,,,,,,,,0.0,
1595361600,"Вторник, 21 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,15.7,,93.8,,,,,западный,,,,,1.0,
1595365200,"Вторник, 21 июля
21:00 (UTC)",,,,True,,,,,,,,,,,,,10.0,743.0,,,,15.6,,93.8,,,,,западный,10.0,,,,1.0,
1595368800,"Вторник, 21 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,15.5,,93.2,,,,,юго-западный,,,,,1.0,
1595372400,"Вторник, 21 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,15.4,,93.2,,,,,юго-западный,,,,,1.0,
1595376000,"Среда, 22 июля
00:00 (UTC)",,,,True,,,,,,,,,,,,,10.0,743.0,,,,15.3,,93.2,,,,,юго-западный,10.0,,,,1.0,
1595379600,"Среда, 22 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,15.3,,93.2,,,,,западный,,,,,2.0,
1595383200,"Среда, 22 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,15.4,,93.2,,,,,юго-западный,,,,,2.0,
1595386800,"Среда, 22 июля
03:00 (UTC)",,,,,8,,,,24,,,,,,,,10.0,742.0,,,,15.6,,92.0,,,15.3,True,юго-западный,10.0,,,,1.0,
1595390400,"Среда, 22 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,15.6,,90.8,,,,,юго-западный,,,,,2.0,
1595394000,"Среда, 22 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,15.6,,90.2,,,,,юго-западный,,,,,2.0,
1595397600,"Среда, 22 июля
06:00 (UTC)",,,,,,,,,,,,,,,,,10.0,742.0,,,,16.3,,86.3,,,,True,юго-западный,10.0,,,,2.0,
1595401200,"Среда, 22 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,16.6,,84.6,,,,,юго-западный,,,,,2.0,
1595404800,"Среда, 22 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,742.0,,,,17.1,,83.6,,,,,юго-западный,,,,,2.0,
1595408400,"Среда, 22 июля
09:00 (UTC)",,,,,,,,,,,,,,,,,10.0,743.0,,,,18.6,,73.1,,,,True,западный,10.0,,,,3.0,
1595412000,"Среда, 22 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,19.3,,72.8,,,,,юго-западный,,,,,2.0,
1595415600,"Среда, 22 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,20.4,,72.5,,,,,южный,,,,,1.0,
1595419200,"Среда, 22 июля
12:00 (UTC)",,,,,,,,,,,,,,True,,,10.0,743.0,,,,16.5,,88.0,,,,,западный,9.0,,,,1.0,
1595422800,"Среда, 22 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,743.0,,,,18.8,,84.3,,,,,юго-западный,,,,,2.0,
1595426400,"Среда, 22 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,19.3,,75.7,,,,,западный,,,,,2.0,
1595430000,"Среда, 22 июля
15:00 (UTC)",,,,,3,,,,,,,,,True,,,10.0,744.0,,,,18.5,,83.2,,,,,юго-западный,9.0,,,,1.0,
1595433600,"Среда, 22 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,18.1,,80.0,,,,,западный,,,,,2.0,
1595437200,"Среда, 22 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,17.3,,83.1,,,,,западный,,,,,1.0,
1595440800,"Среда, 22 июля
18:00 (UTC)",,,,,,,,,,True,,,,,,,10.0,744.0,,,,16.7,,81.9,,,,,юго-западный,7.0,,,,1.0,
1595444400,"Среда, 22 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,16.5,,79.3,,,,,юго-западный,,,,,1.0,
1595448000,"Среда, 22 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,744.0,,,,16.3,,77.2,,,,,юго-западный,,,,,1.0,
1595451600,"Среда, 22 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,744.0,,,,16.4,,75.7,,,,,юго-западный,7.0,,,,2.0,
1595455200,"Среда, 22 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,15.7,,78.6,,,,,западный,,,,,1.0,
1595458800,"Среда, 22 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,14.8,,80.6,,,,,,,,,,0.0,
1595462400,"Четверг, 23 июля
00:00 (UTC)",,,,,,,,,,,,,,,,,10.0,745.0,,,,13.4,,86.5,,,,,западный,6.0,,,,1.0,
1595466000,"Четверг, 23 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,12.4,,88.8,,,,,западный,,,,,1.0,
1595469600,"Четверг, 23 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,13.1,,84.8,,,,,западный,,,,,1.0,
1595473200,"Четверг, 23 июля
03:00 (UTC)",,,,,менее 0.1,,,,3,,,,,,,,10.0,745.0,,,,13.2,,83.1,,,12.4,,западный,4.0,,,,1.0,
1595476800,"Четверг, 23 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,13.3,,82.6,,,,,западный,,,,,2.0,
1595480400,"Четверг, 23 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,15.9,,75.6,,,,,западный,,,,,2.0,
1595484000,"Четверг, 23 июля
06:00 (UTC)",,,,,,,,,,,,,,,,,10.0,745.0,,,,16.8,,71.9,,,,,западный,7.0,,,,2.0,
1595487600,"Четверг, 23 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,17.3,,70.6,,,,,западный,,,,,2.0,
1595491200,"Четверг, 23 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,745.0,,,,18.7,,62.5,,,,,западный,,,,,2.0,
1595494800,"Четверг, 23 июля
09:00 (UTC)",,,,,,,,,,,,True,,,,,10.0,745.0,,,,19.2,,56.7,,,,,западный,7.0,,,,2.0,
1595498400,"Четверг, 23 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,746.0,,,,19.4,,54.1,,,,,западный,,,,,2.0,
1595502000,"Четверг, 23 июля
11:00 (UTC)",,,,,,,,,,,,,,,,,,746.0,,,,18.7,,65.9,,,,,,,,,,0.0,
1595505600,"Четверг, 23 июля
12:00 (UTC)",,,,,,,True,,,,,,,,,,10.0,746.0,,,,19.0,,58.2,,,,,западный,7.0,,,,2.0,
1595509200,"Четверг, 23 июля
13:00 (UTC)",,,,,,,,,,,,,,,,,,746.0,,,,20.8,,49.0,,,,,юго-западный,,,,,3.0,
1595512800,"Четверг, 23 июля
14:00 (UTC)",,,,,,,,,,,,,,,,,,747.0,,,,19.6,,54.2,,,,,западный,,,,,3.0,
1595516400,"Четверг, 23 июля
15:00 (UTC)",,,,,1,,,,,,,,,,,,10.0,747.0,,,,17.9,,57.5,,,,,западный,6.0,,,20.8,3.0,
1595520000,"Четверг, 23 июля
16:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,16.3,,68.1,,,,,северо-западный,,,,,2.0,
1595523600,"Четверг, 23 июля
17:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,15.0,,66.0,,,,,западный,,,,,1.0,
1595527200,"Четверг, 23 июля
18:00 (UTC)",,,,,,,,,,,,,,,,,10.0,748.0,,,,13.8,,69.9,,,,,западный,5.0,,,,1.0,
1595530800,"Четверг, 23 июля
19:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,12.7,,79.8,,,,,,,,,,0.0,
1595534400,"Четверг, 23 июля
20:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,11.2,,89.9,,,,,,,,,,0.0,
1595538000,"Четверг, 23 июля
21:00 (UTC)",,,,,,,,,,,,,,,,,10.0,748.0,,,,11.5,,85.8,,,,,,2.0,,,,0.0,
1595541600,"Четверг, 23 июля
22:00 (UTC)",,,,,,,,,,,,,,,,,,748.0,,,,12.4,,77.1,,,,,западный,,,,,1.0,
1595545200,"Четверг, 23 июля
23:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,11.1,,82.3,,,,,,,,,,0.0,
1595548800,"Пятница, 24 июля
00:00 (UTC)",,,,,,,,,,,,,,,,,10.0,749.0,,,,10.5,,84.5,,,,,северо-западный,0.0,,,,1.0,
1595552400,"Пятница, 24 июля
01:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,9.8,,88.0,,,,,западный,,,,,1.0,
1595556000,"Пятница, 24 июля
02:00 (UTC)",,,,,,,,,,,,,,,,,,749.0,,,,10.2,,86.2,,,,,западный,,,,,1.0,
1595559600,"Пятница, 24 июля
03:00 (UTC)",,,,,0,,,,1,,,,,,,,10.0,750.0,,,,11.1,,82.9,,,9.6,,западный,0.0,,,,1.0,
1595563200,"Пятница, 24 июля
04:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,12.8,,77.2,,,,,юго-западный,,,,,1.0,
1595566800,"Пятница, 24 июля
05:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,15.0,,69.6,,,,,юго-западный,,,,,2.0,
1595570400,"Пятница, 24 июля
06:00 (UTC)",,,,,,,,,,,,,,,,,10.0,750.0,,,,17.1,,61.7,,,,,юго-западный,5.0,,,,1.0,
1595574000,"Пятница, 24 июля
07:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,18.5,,53.2,,,,,юго-западный,,,,,2.0,
1595577600,"Пятница, 24 июля
08:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,19.2,,49.5,,,,,юго-западный,,,,,2.0,
1595581200,"Пятница, 24 июля
09:00 (UTC)",,,,,,,,,,,,,,,,,10.0,750.0,,,,19.6,,47.0,,,,,южный,4.0,,,,1.0,
1595584800,"Пятница, 24 июля
10:00 (UTC)",,,,,,,,,,,,,,,,,,750.0,,,,20.3,,44.1,,,,,южный,,,,,2.0,
